"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	7	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Viral infection, unspecified"	"B34.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other pulmonary aspergillosis"	"B44.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Aspergillosis, unspecified"	"B44.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms"	"C47.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	5	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cerebellum - Malignant neoplasms"	"C71.6"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	8	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Abdomen - Malignant neoplasms"	"C76.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Malignant neoplasm without specification of site"	"C80"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Hodgkin disease, unspecified"	"C81.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	5	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute promyelocytic leukaemia - Malignant neoplasms"	"C92.4"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Bronchus and lung - Benign neoplasms"	"D14.3"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Sickle-cell anaemia without crisis"	"D57.1"	5	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Aplastic anaemia, unspecified"	"D61.9"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other specified coagulation defects"	"D68.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Coagulation defect, unspecified"	"D68.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Haemophagocytic lymphohistiocytosis"	"D76.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Haemophagocytic syndrome, infection-associated"	"D76.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Thyroid crisis or storm"	"E05.5"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Thyrotoxicosis, unspecified"	"E05.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified diabetes mellitus, without complications"	"E14.9"	5	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified severe protein-energy malnutrition"	"E43"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Obesity, unspecified"	"E66.9"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Disorders of urea cycle metabolism"	"E72.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cystic fibrosis with pulmonary manifestations"	"E84.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cystic fibrosis with other manifestations"	"E84.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cystic fibrosis, unspecified"	"E84.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Rett syndrome"	"F84.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Streptococcal meningitis"	"G00.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Meningitis, unspecified"	"G03.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Multiple sclerosis"	"G35"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Neuromyelitis optica [Devic]"	"G36.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Epilepsy, unspecified"	"G40.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Muscular dystrophy"	"G71.0"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Myotonic disorders"	"G71.1"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Infantile cerebral palsy, unspecified"	"G80.9"	18	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Spastic tetraplegia"	"G82.4"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other disorders of autonomic nervous system"	"G90.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Hydrocephalus, unspecified"	"G91.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Benign intracranial hypertension"	"G93.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Encephalopathy, unspecified"	"G93.4"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Compression of brain"	"G93.5"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cerebral oedema"	"G93.6"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other specified disorders of brain"	"G93.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Mitral stenosis"	"I05.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute myocardial infarction, unspecified"	"I21.9"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Primary pulmonary hypertension"	"I27.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute endocarditis, unspecified"	"I33.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Mitral (valve) prolapse"	"I34.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Infective myocarditis"	"I40.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute myocarditis, unspecified"	"I40.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Dilated cardiomyopathy"	"I42.0"	6	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other hypertrophic cardiomyopathy"	"I42.2"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other cardiomyopathies"	"I42.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiomyopathy, unspecified"	"I42.9"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Sudden cardiac death, so described"	"I46.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiac arrest, unspecified"	"I46.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiac arrhythmia, unspecified"	"I49.9"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Congestive heart failure"	"I50.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Heart failure, unspecified"	"I50.9"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Myocarditis, unspecified"	"I51.4"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Myocardial degeneration"	"I51.5"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiovascular disease, unspecified"	"I51.6"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiomegaly"	"I51.7"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Heart disease, unspecified"	"I51.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other subarachnoid haemorrhage"	"I60.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Moyamoya disease"	"I67.5"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Arteritis, unspecified"	"I77.6"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Disease of capillaries, unspecified"	"I78.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Phlebitis and thrombophlebitis of lower extremities, unspecified"	"I80.3"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Embolism and thrombosis of unspecified vein"	"I82.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Influenza with pneumonia, virus not identified"	"J11.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Bronchopneumonia, unspecified"	"J18.0"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Lobar pneumonia, unspecified"	"J18.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other diseases of pharynx"	"J39.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Predominantly allergic asthma"	"J45.0"	9	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Asthma, unspecified"	"J45.9"	4	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Status asthmaticus"	"J46"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pneumonitis due to food and vomit"	"J69.0"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pulmonary oedema"	"J81"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Respiratory failure, unspecified"	"J96.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute vascular disorders of intestine"	"K55.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Intestinal adhesions [bands] with obstruction"	"K56.5"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Constipation"	"K59.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Disease of intestine, unspecified"	"K63.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Hepatic failure, unspecified"	"K72.9"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Autoimmune hepatitis"	"K75.4"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Liver disease, unspecified"	"K76.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Acute pancreatitis, unspecified"	"K85.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pilonidal cyst with abscess"	"L05.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Thrombotic microangiopathy"	"M31.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Wegener granulomatosis"	"M31.3"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other specified necrotizing vasculopathies"	"M31.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	12	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Systemic lupus erythematosus, unspecified"	"M32.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Necrotizing fasciitis"	"M72.6"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Osteoporosis, unspecified"	"M81.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"End-stage renal disease"	"N18.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Chronic renal failure, unspecified"	"N18.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified renal failure"	"N19"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Ectopic pregnancy, unspecified"	"O00.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Unspecified abortion, complete or unspecified, without complication"	"O06.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pre-eclampsia, unspecified"	"O14.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Eclampsia in pregnancy"	"O15.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Deep phlebothrombosis in pregnancy"	"O22.3"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Pregnancy-related condition, unspecified"	"O26.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Infection of amniotic sac and membranes"	"O41.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other uterine inertia"	"O62.2"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Complication of labour and delivery, unspecified"	"O75.9"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Cardiomyopathy in the puerperium"	"O90.3"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Death from any obstetric cause occurring more than 42 days but less than one year after delivery"	"O96"	3	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Atresia of foramina of Magendie and Luschka"	"Q03.1"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Congenital hydrocephalus, unspecified"	"Q03.9"	2	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Congenital malformations of corpus callosum"	"Q04.0"	1	1862208	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Discordant ventriculoarterial connection"	"Q20.3"	1	1862208	Unreliable
