"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sickle-cell anaemia without crisis"	"D57.1"	6	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Haemolytic-uraemic syndrome"	"D59.3"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Constitutional aplastic anaemia"	"D61.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Aplastic anaemia, unspecified"	"D61.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Thrombocytopenia, unspecified"	"D69.6"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Defects in the complement system"	"D84.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Thyrotoxicosis, unspecified"	"E05.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Insulin-dependent diabetes mellitus, with ketoacidosis"	"E10.1"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Diabetes insipidus"	"E23.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other obesity"	"E66.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Obesity, unspecified"	"E66.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hyperlipidaemia, unspecified"	"E78.5"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cystic fibrosis with pulmonary manifestations"	"E84.0"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cystic fibrosis, unspecified"	"E84.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Profound mental retardation"	"F73"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified mental retardation"	"F79"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Childhood autism"	"F84.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bacterial meningitis, unspecified"	"G00.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Meningitis, unspecified"	"G03.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified"	"G04.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sequelae of inflammatory diseases of central nervous system"	"G09"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Huntington disease"	"G10"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"	"G12.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other specified degenerative diseases of nervous system"	"G31.8"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Degenerative disease of nervous system, unspecified"	"G31.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Epilepsy, unspecified"	"G40.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Status epilepticus, unspecified"	"G41.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Muscular dystrophy"	"G71.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Infantile cerebral palsy, unspecified"	"G80.9"	12	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Obstructive hydrocephalus"	"G91.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Disorder of central nervous system, unspecified"	"G96.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Tricuspid valve disease, unspecified"	"I07.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive renal disease with renal failure"	"I12.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive heart and renal disease, unspecified"	"I13.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	4	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other secondary pulmonary hypertension"	"I27.2"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mitral (valve) prolapse"	"I34.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Nonrheumatic mitral valve disorder, unspecified"	"I34.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Endocarditis, valve unspecified"	"I38"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Infective myocarditis"	"I40.0"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute myocarditis, unspecified"	"I40.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Dilated cardiomyopathy"	"I42.0"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other hypertrophic cardiomyopathy"	"I42.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiomyopathy, unspecified"	"I42.9"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Conduction disorder, unspecified"	"I45.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiac arrest, unspecified"	"I46.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiac arrhythmia, unspecified"	"I49.9"	4	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Congestive heart failure"	"I50.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Left ventricular failure"	"I50.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Heart failure, unspecified"	"I50.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Myocarditis, unspecified"	"I51.4"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiomegaly"	"I51.7"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Heart disease, unspecified"	"I51.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bacterial pneumonia, unspecified"	"J15.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bronchopneumonia, unspecified"	"J18.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pneumonia, unspecified"	"J18.9"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Predominantly allergic asthma"	"J45.0"	8	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Asthma, unspecified"	"J45.9"	4	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Status asthmaticus"	"J46"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pneumonitis due to food and vomit"	"J69.0"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Adult respiratory distress syndrome"	"J80"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pulmonary eosinophilia, not elsewhere classified"	"J82"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Gangrene and necrosis of lung"	"J85.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Abscess of lung without pneumonia"	"J85.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pneumothorax, unspecified"	"J93.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Respiratory failure, unspecified"	"J96.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Oesophagitis"	"K20"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified abdominal hernia without obstruction or gangrene"	"K46.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Crohn disease, unspecified"	"K50.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Ulcerative colitis, unspecified"	"K51.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute vascular disorders of intestine"	"K55.0"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other and unspecified intestinal obstruction"	"K56.6"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute peritonitis"	"K65.0"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Autoimmune hepatitis"	"K75.4"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Portal hypertension"	"K76.6"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute pancreatitis"	"K85"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Toxic epidermal necrolysis [Lyell]"	"L51.2"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Discoid lupus erythematosus"	"L93.0"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Thrombotic microangiopathy"	"M31.1"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	6	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Systemic lupus erythematosus, unspecified"	"M32.9"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Scoliosis, unspecified"	"M41.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute renal failure, unspecified"	"N17.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Chronic renal failure, unspecified"	"N18.9"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Abnormal uterine and vaginal bleeding, unspecified"	"N93.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified abortion, complete or unspecified, with other and unspecified complications"	"O06.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pre-eclampsia, unspecified"	"O14.9"	2	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Eclampsia, unspecified as to time period"	"O15.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Deep phlebothrombosis in pregnancy"	"O22.3"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Premature separation of placenta, unspecified"	"O45.9"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other specified complications of labour and delivery"	"O75.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Puerperal sepsis"	"O85"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cerebral venous thrombosis in the puerperium"	"O87.3"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiomyopathy in the puerperium"	"O90.3"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Death from sequelae of direct obstetric causes"	"O97"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Microcephaly"	"Q02"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other congenital malformations of cardiac chambers and connections"	"Q20.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Tetralogy of Fallot"	"Q21.3"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other congenital malformations of cardiac septa"	"Q21.8"	1	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Malformation of coronary vessels"	"Q24.5"	3	1665568	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Congenital malformation of heart, unspecified"	"Q24.9"	7	1665568	Unreliable
