"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Hodgkin disease, unspecified"	"C81.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute promyelocytic leukaemia - Malignant neoplasms"	"C92.4"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other myeloid leukaemia - Malignant neoplasms"	"C92.7"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute myelofibrosis - Malignant neoplasms"	"C94.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other specified leukaemias - Malignant neoplasms"	"C94.7"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Sickle-cell anaemia without crisis"	"D57.1"	7	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Aplastic anaemia, unspecified"	"D61.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disease of blood and blood-forming organs, unspecified"	"D75.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Thyrotoxicosis, unspecified"	"E05.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Insulin-dependent diabetes mellitus, with ketoacidosis"	"E10.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified diabetes mellitus, without complications"	"E14.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pseudohypoparathyroidism"	"E20.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other obesity"	"E66.8"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disorder of glycoprotein metabolism, unspecified"	"E77.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cystic fibrosis, unspecified"	"E84.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Volume depletion"	"E86"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Residual schizophrenia"	"F20.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute stress reaction"	"F43.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Meningitis, unspecified"	"G03.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Early-onset cerebellar ataxia"	"G11.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other specified degenerative diseases of nervous system"	"G31.8"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Degenerative disease of nervous system, unspecified"	"G31.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Multiple sclerosis"	"G35"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Epilepsy, unspecified"	"G40.9"	5	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Status epilepticus, unspecified"	"G41.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Myoneural disorder, unspecified"	"G70.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Muscular dystrophy"	"G71.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Infantile cerebral palsy, unspecified"	"G80.9"	13	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Paraplegia, unspecified"	"G82.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Spastic tetraplegia"	"G82.4"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Tetraplegia, unspecified"	"G82.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Encephalopathy, unspecified"	"G93.4"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cerebral oedema"	"G93.6"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disorder of brain, unspecified"	"G93.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disorders of both mitral and tricuspid valves"	"I08.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Essential (primary) hypertension"	"I10"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Hypertensive renal disease with renal failure"	"I12.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute myocardial infarction, unspecified"	"I21.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Atherosclerotic heart disease"	"I25.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	7	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Primary pulmonary hypertension"	"I27.0"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pulmonary heart disease, unspecified"	"I27.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Acute and subacute infective endocarditis"	"I33.0"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Mitral (valve) prolapse"	"I34.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other pulmonary valve disorders"	"I37.8"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Dilated cardiomyopathy"	"I42.0"	6	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other hypertrophic cardiomyopathy"	"I42.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cardiomyopathy, unspecified"	"I42.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Sudden cardiac death, so described"	"I46.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cardiac arrest, unspecified"	"I46.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cardiac arrhythmia, unspecified"	"I49.9"	7	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Congestive heart failure"	"I50.0"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Myocarditis, unspecified"	"I51.4"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cardiomegaly"	"I51.7"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Intracerebral haemorrhage, unspecified"	"I61.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Stroke, not specified as haemorrhage or infarction"	"I64"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Peripheral vascular disease, unspecified"	"I73.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Budd-Chiari syndrome"	"I82.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Viral pneumonia, unspecified"	"J12.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Bronchopneumonia, unspecified"	"J18.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Lobar pneumonia, unspecified"	"J18.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pneumonia, unspecified"	"J18.9"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Predominantly allergic asthma"	"J45.0"	7	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Asthma, unspecified"	"J45.9"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Status asthmaticus"	"J46"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pneumonitis due to food and vomit"	"J69.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Adult respiratory distress syndrome"	"J80"	5	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Respiratory failure, unspecified"	"J96.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other disorders of lung"	"J98.4"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Perforation of intestine (nontraumatic)"	"K63.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Hepatic failure, unspecified"	"K72.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Chronic active hepatitis, not elsewhere classified"	"K73.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other and unspecified cirrhosis of liver"	"K74.6"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Liver disease, unspecified"	"K76.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Calculus of gallbladder without cholecystitis"	"K80.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Thrombotic microangiopathy"	"M31.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	8	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Systemic lupus erythematosus, unspecified"	"M32.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Scoliosis, unspecified"	"M41.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified nephritic syndrome, unspecified"	"N05.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"End-stage renal disease"	"N18.0"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified renal failure"	"N19"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Disorder of kidney and ureter, unspecified"	"N28.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pre-eclampsia, unspecified"	"O14.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Infections of the genital tract in pregnancy"	"O23.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Obstetric high vaginal laceration alone"	"O71.4"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Cardiomyopathy in the puerperium"	"O90.3"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Anencephaly"	"Q00.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Congenital hydrocephalus, unspecified"	"Q03.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Congenital tricuspid stenosis"	"Q22.4"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Malformation of coronary vessels"	"Q24.5"	3	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Congenital malformation of heart, unspecified"	"Q24.9"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Peripheral arteriovenous malformation"	"Q27.3"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Arteriovenous malformation of cerebral vessels"	"Q28.2"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Congenital tracheomalacia"	"Q32.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Down syndrome, unspecified"	"Q90.9"	2	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other deletions of part of a chromosome"	"Q93.5"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Asphyxia"	"R09.0"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other and unspecified convulsions"	"R56.8"	7	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Shock, unspecified"	"R57.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Haemorrhage, not elsewhere classified"	"R58"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Other ill-defined and unspecified causes of mortality"	"R99"	25	1536869	1.627
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	5	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pedestrian injured in unspecified nontraffic accident"	"V09.1"	1	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	4	1536869	Unreliable
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	1	1536869	Unreliable
