"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Blastomycosis, unspecified"	"B40.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Malignant neoplasm of rectum"	"C20"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Malignant neoplasm of thymus"	"C37"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Scapula and long bones of upper limb - Malignant neoplasms"	"C40.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Long bones of lower limb - Malignant neoplasms"	"C40.2"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	14	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Peripheral nerves of thorax - Malignant neoplasms"	"C47.3"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms"	"C47.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cerebral ventricle - Malignant neoplasms"	"C71.5"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Malignant neoplasm without specification of site"	"C80"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hodgkin disease, unspecified"	"C81.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Non-Hodgkin lymphoma lymphoblastic (diffuse)"	"C83.5"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Burkitt tumor"	"C83.7"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	3	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Lymphoid leukaemia, unspecified - Malignant neoplasms"	"C91.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	7	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute promyelocytic leukaemia - Malignant neoplasms"	"C92.4"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	4	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Brain, infratentorial - Uncertain neoplasms"	"D43.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Craniopharyngeal duct - Uncertain neoplasms"	"D44.4"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other specified sites - Uncertain neoplasms"	"D48.7"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sickle-cell anaemia with crisis"	"D57.0"	4	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sickle-cell anaemia without crisis"	"D57.1"	10	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hereditary spherocytosis"	"D58.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other haemoglobinopathies"	"D58.2"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hereditary haemolytic anaemia, unspecified"	"D58.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Idiopathic aplastic anaemia"	"D61.3"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Aplastic anaemia, unspecified"	"D61.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other specified coagulation defects"	"D68.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Coagulation defect, unspecified"	"D68.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Functional disorders of polymorphonuclear neutrophils"	"D71"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	7	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified diabetes mellitus, with unspecified complications"	"E14.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified diabetes mellitus, without complications"	"E14.9"	7	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Retarded development following protein-energy malnutrition"	"E45"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other obesity"	"E66.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Obesity, unspecified"	"E66.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mucopolysaccharidosis, type II"	"E76.1"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cystic fibrosis with intestinal manifestations"	"E84.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cystic fibrosis, unspecified"	"E84.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypo-osmolality and hyponatraemia"	"E87.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified mental retardation"	"F79"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Childhood autism"	"F84.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Intracranial abscess and granuloma"	"G06.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sequelae of inflammatory diseases of central nervous system"	"G09"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hereditary ataxia, unspecified"	"G11.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Degenerative disease of nervous system, unspecified"	"G31.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Grand mal seizures, unspecified (with or without petit mal)"	"G40.6"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Epilepsy, unspecified"	"G40.9"	5	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sleep apnoea"	"G47.3"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Muscular dystrophy"	"G71.0"	9	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Congenital myopathies"	"G71.2"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Spastic cerebral palsy"	"G80.0"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other infantile cerebral palsy"	"G80.8"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Infantile cerebral palsy, unspecified"	"G80.9"	29	1716424	1.690
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Spastic tetraplegia"	"G82.4"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Obstructive hydrocephalus"	"G91.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Encephalopathy, unspecified"	"G93.4"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Essential (primary) hypertension"	"I10"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute myocardial infarction, unspecified"	"I21.9"	3	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Atherosclerotic heart disease"	"I25.1"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Old myocardial infarction"	"I25.2"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Primary pulmonary hypertension"	"I27.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute and subacute infective endocarditis"	"I33.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mitral (valve) prolapse"	"I34.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other nonrheumatic mitral valve disorders"	"I34.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Aortic (valve) stenosis"	"I35.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Aortic (valve) insufficiency"	"I35.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Infective myocarditis"	"I40.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Dilated cardiomyopathy"	"I42.0"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other hypertrophic cardiomyopathy"	"I42.2"	12	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other cardiomyopathies"	"I42.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiomyopathy, unspecified"	"I42.9"	11	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sudden cardiac death, so described"	"I46.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiac arrest, unspecified"	"I46.9"	4	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiac arrhythmia, unspecified"	"I49.9"	5	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Congestive heart failure"	"I50.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Heart failure, unspecified"	"I50.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Myocarditis, unspecified"	"I51.4"	7	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cardiomegaly"	"I51.7"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Heart disease, unspecified"	"I51.9"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	3	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other intracerebral haemorrhage"	"I61.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Intracerebral haemorrhage, unspecified"	"I61.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cerebral infarction, unspecified"	"I63.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Stroke, not specified as haemorrhage or infarction"	"I64"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Moyamoya disease"	"I67.5"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Cerebral arteritis, not elsewhere classified"	"I67.7"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute laryngotracheitis"	"J04.2"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bronchopneumonia, unspecified"	"J18.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Lobar pneumonia, unspecified"	"J18.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pneumonia, unspecified"	"J18.9"	6	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute bronchitis, unspecified"	"J20.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Stenosis of larynx"	"J38.6"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Bronchitis, not specified as acute or chronic"	"J40"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Predominantly allergic asthma"	"J45.0"	13	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Asthma, unspecified"	"J45.9"	7	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Status asthmaticus"	"J46"	5	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pneumonitis due to food and vomit"	"J69.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Adult respiratory distress syndrome"	"J80"	2	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Interstitial pulmonary disease, unspecified"	"J84.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Pyothorax without fistula"	"J86.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute appendicitis, unspecified"	"K35.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Ulcerative colitis, unspecified"	"K51.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute vascular disorders of intestine"	"K55.0"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Volvulus"	"K56.2"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other and unspecified intestinal obstruction"	"K56.6"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Hepatic failure, unspecified"	"K72.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Acute pancreatitis"	"K85"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Seborrhoeic infantile dermatitis"	"L21.1"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Dermatitis, unspecified"	"L30.9"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Other specified disorders of skin and subcutaneous tissue"	"L98.8"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Mucocutaneous lymph node syndrome [Kawasaki]"	"M30.3"	1	1716424	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Thrombotic microangiopathy"	"M31.1"	1	1716424	Unreliable
