"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	6	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute promyelocytic leukaemia - Malignant neoplasms"	"C92.4"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	4	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Benign neoplasm of unspecified site - Benign neoplasms"	"D36.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Testis - Uncertain neoplasms"	"D40.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Sickle-cell anaemia with crisis"	"D57.0"	5	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Sickle-cell anaemia without crisis"	"D57.1"	7	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Double heterozygous sickling disorders"	"D57.2"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Aplastic anaemia, unspecified"	"D61.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Immunodeficiency following hereditary defective response to"	"D82.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Common variable immunodeficiency, unspecified"	"D83.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Immunodeficiency, unspecified"	"D84.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Insulin-dependent diabetes mellitus, with ketoacidosis"	"E10.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	5	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Unspecified diabetes mellitus, without complications"	"E14.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other obesity"	"E66.8"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Obesity, unspecified"	"E66.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Disorders of urea cycle metabolism"	"E72.2"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other sphingolipidosis"	"E75.2"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Mucopolysaccharidosis, unspecified"	"E76.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Cystic fibrosis, unspecified"	"E84.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Volume depletion"	"E86"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Hyperkalaemia"	"E87.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Unspecified mental retardation"	"F79"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Meningitis, unspecified"	"G03.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Sequelae of inflammatory diseases of central nervous system"	"G09"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Huntington disease"	"G10"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Epilepsy, unspecified"	"G40.9"	4	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Muscular dystrophy"	"G71.0"	6	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital myopathies"	"G71.2"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Infantile cerebral palsy, unspecified"	"G80.9"	16	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Hydrocephalus, unspecified"	"G91.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Encephalopathy, unspecified"	"G93.4"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Compression of brain"	"G93.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Mitral valve disease, unspecified"	"I05.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Atherosclerotic heart disease"	"I25.1"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Primary pulmonary hypertension"	"I27.0"	4	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pericardial effusion (noninflammatory)"	"I31.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Mitral (valve) prolapse"	"I34.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other nonrheumatic mitral valve disorders"	"I34.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Infective myocarditis"	"I40.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute myocarditis, unspecified"	"I40.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Dilated cardiomyopathy"	"I42.0"	8	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Obstructive hypertrophic cardiomyopathy"	"I42.1"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other hypertrophic cardiomyopathy"	"I42.2"	8	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Endomyocardial (eosinophilic) disease"	"I42.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other restrictive cardiomyopathy"	"I42.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Cardiomyopathy, unspecified"	"I42.9"	7	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Sudden cardiac death, so described"	"I46.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Cardiac arrest, unspecified"	"I46.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Cardiac arrhythmia, unspecified"	"I49.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Heart failure, unspecified"	"I50.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Myocarditis, unspecified"	"I51.4"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Myocardial degeneration"	"I51.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Cardiomegaly"	"I51.7"	14	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Heart disease, unspecified"	"I51.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Intracerebral haemorrhage in brain stem"	"I61.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Intracerebral haemorrhage, unspecified"	"I61.9"	4	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified cerebrovascular diseases"	"I67.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Sequelae of cerebral infarction"	"I69.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Dissection of aorta [any part]"	"I71.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Phlebitis and thrombophlebitis of femoral vein"	"I80.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Phlebitis and thrombophlebitis of lower extremities, unspecified"	"I80.3"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other and unspecified disorders of circulatory system"	"I99"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Influenza with other manifestations, virus not identified"	"J11.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Bronchopneumonia, unspecified"	"J18.0"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pneumonia, unspecified"	"J18.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Chronic sinusitis, unspecified"	"J32.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified diseases of upper respiratory tract"	"J39.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Bronchitis, not specified as acute or chronic"	"J40"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Predominantly allergic asthma"	"J45.0"	20	1635301	1.223
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Asthma, unspecified"	"J45.9"	9	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Status asthmaticus"	"J46"	5	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pneumonitis due to food and vomit"	"J69.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Adult respiratory distress syndrome"	"J80"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified interstitial pulmonary diseases"	"J84.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Pneumothorax, unspecified"	"J93.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Respiratory failure, unspecified"	"J96.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other disorders of lung"	"J98.4"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified respiratory disorders"	"J98.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute appendicitis with generalized peritonitis"	"K35.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute appendicitis, unspecified"	"K35.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Unspecified appendicitis"	"K37"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Hepatic failure, unspecified"	"K72.9"	3	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Inflammatory liver disease, unspecified"	"K75.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Acute pancreatitis"	"K85"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Decubitus ulcer"	"L89"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Discoid lupus erythematosus"	"L93.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Systemic lupus erythematosus, unspecified"	"M32.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Scoliosis, unspecified"	"M41.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified disorders of muscle"	"M62.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"End-stage renal disease"	"N18.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other chronic renal failure"	"N18.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Chronic renal failure, unspecified"	"N18.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Disorder of kidney and ureter, unspecified"	"N28.9"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other specified respiratory conditions of newborn"	"P28.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital hydrocephalus, unspecified"	"Q03.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital cerebral cysts"	"Q04.6"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Spina bifida, unspecified"	"Q05.9"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Ventricular septal defect"	"Q21.0"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other congenital malformations of cardiac septa"	"Q21.8"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital stenosis of aortic valve"	"Q23.0"	2	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Malformation of coronary vessels"	"Q24.5"	8	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital malformation of heart, unspecified"	"Q24.9"	4	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Other congenital malformations of bile ducts"	"Q44.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Congenital deformity of spine"	"Q67.5"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Craniofacial dysostosis"	"Q75.1"	1	1635301	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Neurofibromatosis (nonmalignant)"	"Q85.0"	1	1635301	Unreliable
