"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Brain, infratentorial - Uncertain neoplasms"	"D43.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Craniopharyngeal duct - Uncertain neoplasms"	"D44.4"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Sickle-cell anaemia without crisis"	"D57.1"	7	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Sickle-cell trait"	"D57.3"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Haemolytic-uraemic syndrome"	"D59.3"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Idiopathic aplastic anaemia"	"D61.3"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Aplastic anaemia, unspecified"	"D61.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Anaemia, unspecified"	"D64.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Thrombocytopenia, unspecified"	"D69.6"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other histiocytosis syndromes"	"D76.3"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Immunodeficiency, unspecified"	"D84.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Unspecified diabetes mellitus, with coma"	"E14.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	6	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Unspecified diabetes mellitus, without complications"	"E14.9"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Extreme obesity with alveolar hypoventilation"	"E66.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Obesity, unspecified"	"E66.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Mucopolysaccharidosis, type II"	"E76.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cystic fibrosis, unspecified"	"E84.9"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Volume depletion"	"E86"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hyperkalaemia"	"E87.5"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Schizophrenia, unspecified"	"F20.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Severe mental retardation"	"F72"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Specific developmental disorder of motor function"	"F82"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Childhood autism"	"F84.0"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Streptococcal meningitis"	"G00.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Bacterial meningitis, unspecified"	"G00.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Meningitis, unspecified"	"G03.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Intracranial abscess and granuloma"	"G06.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Early-onset cerebellar ataxia"	"G11.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hereditary ataxia, unspecified"	"G11.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other inherited spinal muscular atrophy"	"G12.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Motor neuron disease"	"G12.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Multiple sclerosis"	"G35"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Grand mal seizures, unspecified (with or without petit mal)"	"G40.6"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Epilepsy, unspecified"	"G40.9"	3	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Myoneural disorder, unspecified"	"G70.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Muscular dystrophy"	"G71.0"	9	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Congenital myopathies"	"G71.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Infantile cerebral palsy, unspecified"	"G80.9"	19	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Spastic tetraplegia"	"G82.4"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Tetraplegia, unspecified"	"G82.5"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Mitral valve disease, unspecified"	"I05.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Rheumatic heart disease, unspecified"	"I09.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	4	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hypertensive renal disease with renal failure"	"I12.0"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Acute myocardial infarction, unspecified"	"I21.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Atherosclerotic heart disease"	"I25.1"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Aneurysm of heart"	"I25.3"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	4	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other secondary pulmonary hypertension"	"I27.2"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Infective myocarditis"	"I40.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Dilated cardiomyopathy"	"I42.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Obstructive hypertrophic cardiomyopathy"	"I42.1"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other hypertrophic cardiomyopathy"	"I42.2"	6	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Endocardial fibroelastosis"	"I42.4"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other cardiomyopathies"	"I42.8"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cardiomyopathy, unspecified"	"I42.9"	7	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Sudden cardiac death, so described"	"I46.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cardiac arrest, unspecified"	"I46.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Atrial fibrillation and flutter"	"I48"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Congestive heart failure"	"I50.0"	6	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Heart failure, unspecified"	"I50.9"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Myocarditis, unspecified"	"I51.4"	6	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cardiovascular disease, unspecified"	"I51.6"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cardiomegaly"	"I51.7"	7	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Heart disease, unspecified"	"I51.9"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Intracerebral haemorrhage, unspecified"	"I61.9"	3	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries"	"I63.5"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Cerebral infarction, unspecified"	"I63.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Stroke, not specified as haemorrhage or infarction"	"I64"	3	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other specified cerebrovascular diseases"	"I67.8"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Generalized and unspecified atherosclerosis"	"I70.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Arteritis, unspecified"	"I77.6"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Naevus, non-neoplastic"	"I78.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Lobar pneumonia, unspecified"	"J18.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Pneumonia, unspecified"	"J18.9"	7	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Chronic sinusitis, unspecified"	"J32.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Unspecified chronic bronchitis"	"J42"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	3	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Predominantly allergic asthma"	"J45.0"	14	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Asthma, unspecified"	"J45.9"	6	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Status asthmaticus"	"J46"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Pneumonitis due to food and vomit"	"J69.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Pneumonitis due to oils and essences"	"J69.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Adult respiratory distress syndrome"	"J80"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Pulmonary oedema"	"J81"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Interstitial pulmonary disease, unspecified"	"J84.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Haemothorax"	"J94.2"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Respiratory failure, unspecified"	"J96.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other disorders of lung"	"J98.4"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Diseases of mediastinum, not elsewhere classified"	"J98.5"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation"	"K27.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Acute appendicitis with generalized peritonitis"	"K35.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Crohn disease, unspecified"	"K50.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Other and unspecified intestinal obstruction"	"K56.6"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Constipation"	"K59.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hepatic failure, unspecified"	"K72.9"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Autoimmune hepatitis"	"K75.4"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Acute pancreatitis"	"K85"	2	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Juvenile rheumatoid arthritis"	"M08.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Hypersensitivity angiitis"	"M31.0"	1	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	3	1666650	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Systemic sclerosis, unspecified"	"M34.9"	1	1666650	Unreliable
