"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Viral carditis"	"B33.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Disseminated coccidioidomycosis"	"B38.7"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other and unspecified infectious diseases"	"B99"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Gum, unspecified - Malignant neoplasms"	"C03.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Malignant neoplasm of thymus"	"C37"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Long bones of lower limb - Malignant neoplasms"	"C40.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	6	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Brain stem - Malignant neoplasms"	"C71.7"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Medulla of adrenal gland - Malignant neoplasms"	"C74.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Lymph node, unspecified - Malignant neoplasms"	"C77.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Malignant neoplasm without specification of site"	"C80"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hodgkin disease, unspecified"	"C81.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Burkitt tumor"	"C83.7"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	7	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	8	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Sickle-cell anaemia without crisis"	"D57.1"	9	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Idiopathic aplastic anaemia"	"D61.3"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Aplastic anaemia, unspecified"	"D61.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified coagulation defects"	"D68.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Coagulation defect, unspecified"	"D68.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Agranulocytosis"	"D70"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Haemophagocytic syndrome, infection-associated"	"D76.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hereditary hypogammaglobulinaemia"	"D80.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Immunodeficiency, unspecified"	"D84.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified diabetes mellitus, with coma"	"E14.0"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified diabetes mellitus, without complications"	"E14.9"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other obesity"	"E66.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Obesity, unspecified"	"E66.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other disorders of branched-chain amino-acid metabolism"	"E71.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cystic fibrosis with pulmonary manifestations"	"E84.0"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cystic fibrosis, unspecified"	"E84.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hyperosmolality and hypernatraemia"	"E87.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Metabolic disorder, unspecified"	"E88.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Profound mental retardation"	"F73"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified mental retardation"	"F79"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hereditary ataxia, unspecified"	"G11.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"	"G12.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified degenerative diseases of nervous system"	"G31.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Epilepsy, unspecified"	"G40.9"	6	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Status epilepticus, unspecified"	"G41.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Migraine, unspecified"	"G43.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Muscular dystrophy"	"G71.0"	6	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Congenital myopathies"	"G71.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Infantile cerebral palsy, unspecified"	"G80.9"	16	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Spastic tetraplegia"	"G82.4"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Tetraplegia, unspecified"	"G82.5"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hydrocephalus, unspecified"	"G91.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Encephalopathy, unspecified"	"G93.4"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Essential (primary) hypertension"	"I10"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hypertensive renal disease with renal failure"	"I12.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute myocardial infarction, unspecified"	"I21.9"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute ischaemic heart disease, unspecified"	"I24.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Atherosclerotic heart disease"	"I25.1"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Ischaemic cardiomyopathy"	"I25.5"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other secondary pulmonary hypertension"	"I27.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Mitral (valve) prolapse"	"I34.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Aortic (valve) stenosis"	"I35.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Infective myocarditis"	"I40.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Dilated cardiomyopathy"	"I42.0"	10	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other hypertrophic cardiomyopathy"	"I42.2"	11	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other cardiomyopathies"	"I42.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cardiomyopathy, unspecified"	"I42.9"	6	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Sudden cardiac death, so described"	"I46.1"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cardiac arrest, unspecified"	"I46.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Atrial fibrillation and flutter"	"I48"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cardiac arrhythmia, unspecified"	"I49.9"	11	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Congestive heart failure"	"I50.0"	5	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Heart failure, unspecified"	"I50.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Myocarditis, unspecified"	"I51.4"	5	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cardiomegaly"	"I51.7"	8	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other subarachnoid haemorrhage"	"I60.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Intracerebral haemorrhage, unspecified"	"I61.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Nontraumatic extradural haemorrhage"	"I62.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified cerebrovascular diseases"	"I67.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Dissection of aorta [any part]"	"I71.0"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Phlebitis and thrombophlebitis of femoral vein"	"I80.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Pneumonia due to staphylococcus"	"J15.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Lobar pneumonia, unspecified"	"J18.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other pneumonia, organism unspecified"	"J18.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Laryngeal spasm"	"J38.5"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified diseases of upper respiratory tract"	"J39.8"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Bronchitis, not specified as acute or chronic"	"J40"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Predominantly allergic asthma"	"J45.0"	8	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Asthma, unspecified"	"J45.9"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Status asthmaticus"	"J46"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Pneumonitis due to food and vomit"	"J69.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Adult respiratory distress syndrome"	"J80"	4	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Haemothorax"	"J94.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified respiratory disorders"	"J98.8"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute appendicitis, unspecified"	"K35.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified appendicitis"	"K37"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other and unspecified intestinal obstruction"	"K56.6"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute peritonitis"	"K65.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Peritonitis, unspecified"	"K65.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Chronic hepatic failure"	"K72.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Hepatic failure, unspecified"	"K72.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other and unspecified cirrhosis of liver"	"K74.6"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Liver disease, unspecified"	"K76.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Acute pancreatitis, unspecified"	"K85.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Blind loop syndrome, not elsewhere classified"	"K90.2"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Thrombotic microangiopathy"	"M31.1"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Wegener granulomatosis"	"M31.3"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Scoliosis, unspecified"	"M41.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other specified disorders of muscle"	"M62.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Chronic nephritic syndrome, unspecified"	"N03.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Unspecified renal failure"	"N19"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Birth injury, unspecified"	"P15.9"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Microcephaly"	"Q02"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Congenital malformations of corpus callosum"	"Q04.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Congenital cerebral cysts"	"Q04.6"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Congenital malformation of brain, unspecified"	"Q04.9"	2	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Spina bifida, unspecified"	"Q05.9"	3	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Other congenital malformations of cardiac chambers and connections"	"Q20.8"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Ventricular septal defect"	"Q21.0"	1	1886818	Unreliable
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Atrial septal defect"	"Q21.1"	1	1886818	Unreliable
