"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebrum, except lobes and ventricles"	"191.0"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Temporal lobe"	"191.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebellum nos"	"191.6"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Brain, unspecified"	"191.9"	8	1460935	0.548 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Adrenal gland"	"194.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Thorax"	"195.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pelvis"	"195.3"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other"	"199.1"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Lymphosarcoma"	"200.1"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Burkitt's tumor or lymphoma"	"200.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Hodgkin's disease, unspecified"	"201.9"	7	1460935	0.479 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Malignant histiocytosis"	"202.3"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other lymphomas"	"202.8"	5	1460935	0.342 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute"	"204.0"	15	1460935	1.027 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute"	"205.0"	8	1460935	0.548 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Chronic"	"205.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute"	"208.0"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified leukemia"	"208.9"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Brain"	"239.6"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified sites"	"239.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Thyrotoxicosis without mention of goiter or other cause"	"242.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Diabetes with ketoacidosis"	"250.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Diabetes with hyperosmolarity"	"250.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified diseases of thymus gland"	"254.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Corticoadrenal insufficiency"	"255.4"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Mucopolysaccharidosis"	"277.5"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Obesity"	"278.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Sickle-cell anemia"	"282.6"	13	1460935	0.890 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Aplastic anemia, unspecified"	"284.9"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Primary thrombocytopenia"	"287.3"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Nonspecific mesenteric lymphadenitis"	"289.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Alcohol dependence syndrome"	"303"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified drug dependence"	"304.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Alcohol abuse"	"305.0"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other and unspecified special symptoms or syndromes, not elsewhere classified"	"307.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Severe mental retardation"	"318.1"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Profound mental retardation"	"318.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified mental retardation"	"319"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Meningitis due to other specified bacteria"	"320.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Meningitis, unspecified"	"322.9"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Intracranial abscess"	"324.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Of unspecified site"	"324.9"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Obstructive hydrocephalus"	"331.4"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebral degeneration, unspecified"	"331.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Multiple sclerosis"	"340"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Quadriplegic"	"343.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Infantile cerebral palsy, unspecified"	"343.9"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Quadriplegia and quadriparesis"	"344.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Paraplegia"	"344.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Generalized convulsive epilepsy"	"345.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Grand mal status"	"345.3"	5	1460935	0.342 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Epilepsy, unspecified"	"345.9"	6	1460935	0.411 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebral cysts"	"348.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Anoxic brain damage"	"348.1"	4	1460935	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Encephalopathy, unspecified"	"348.3"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebral edema"	"348.5"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Hereditary progressive muscular dystrophy"	"359.1"	12	1460935	0.821 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Myopathy, unspecified"	"359.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other and unspecified mitral valve diseases"	"394.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Diseases of mitral and aortic valves"	"396"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other and unspecified rheumatic heart diseases"	"398.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified"	"402.9"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute myocardial infarction"	"410"	4	1460935	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other acute and subacute forms of ischemic heart disease"	"411"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Chronic ischemic heart disease, unspecified"	"414.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pulmonary embolism and infarction"	"415.1"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Primary pulmonary hypertension"	"416.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute and subacute bacterial endocarditis"	"421.0"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other and unspecified acute myocarditis"	"422.9"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified disease of pericardium"	"423.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Endocarditis, valve unspecified"	"424.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other primary cardiomyopathies"	"425.4"	11	1460935	0.753 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Alcoholic cardiomyopathy"	"425.5"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cardiac arrest"	"427.5"	17	1460935	1.164 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cardiac dysrhythmia, unspecified"	"427.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Congestive heart failure"	"428.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Heart failure, unspecified"	"428.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Myocarditis, unspecified"	"429.0"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cardiomegaly"	"429.3"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other ill-defined heart diseases"	"429.8"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Subarachnoid hemorrhage"	"430"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Intracerebral hemorrhage"	"431"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebral artery occlusion, unspecified"	"434.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute, but ill-defined, cerebrovascular disease"	"436"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Hypertensive encephalopathy"	"437.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other"	"437.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Of deep vessels of lower extremities"	"451.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified site"	"465.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Maxillary"	"473.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pneumonia due to other specified organism"	"483"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Bronchopneumonia, organism unspecified"	"485"	5	1460935	0.342 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	10	1460935	0.684 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Bronchitis, not specified as acute or chronic"	"490"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Emphysema"	"492"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Asthma, unspecified"	"493.9"	18	1460935	1.232 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Due to inhalation of food or vomitus"	"507.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pulmonary congestion and hypostasis"	"514"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Postinflammatory pulmonary fibrosis"	"515"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute edema of lung, unspecified"	"518.4"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other diseases of lung"	"518.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Esophagitis"	"530.1"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified disorders of stomach and duodenum"	"537.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"With generalized peritonitis"	"540.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other noninfectious gastroenteritis and colitis"	"558"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Paralytic ileus"	"560.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Volvulus"	"560.2"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Impaction of intestine"	"560.3"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified intestinal obstruction"	"560.9"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute and subacute necrosis of liver"	"570"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other sequelae of chronic liver disease"	"572.8"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Perforation of gallbladder"	"575.4"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Acute renal failure, unspecified"	"584.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Chronic renal failure"	"585"	2	1460935	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Renal failure, unspecified"	"586"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Urinary tract infection, site not specified"	"599.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Decubitus ulcer"	"707.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Polymyositis"	"710.4"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Without mention of hydrocephalus"	"741.9"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Microcephalus"	"742.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Congenital hydrocephalus"	"742.3"	5	1460935	0.342 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified anomalies of brain"	"742.4"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Endocardial cushion defects"	"745.6"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Anomalies of pulmonary valve"	"746.0"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Tricuspid atresia and stenosis, congenital"	"746.1"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified anomalies of heart"	"746.8"	3	1460935	0.205 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified anomaly of heart"	"746.9"	4	1460935	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other anomalies of aorta"	"747.2"	1	1460935	0.068 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1982"	"1982"	"Other specified anomalies of circulatory system"	"747.8"	1	1460935	0.068 (Unreliable)
