"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Upper limb, including shoulder"	"171.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Thorax"	"171.4"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Connective and other soft tissue, site unspecified"	"171.9"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other and unspecified testis"	"186.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Kidney, except pelvis"	"189.0"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Brain stem"	"191.7"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Brain, unspecified"	"191.9"	3	1554952	0.193 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Adrenal gland"	"194.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other"	"199.1"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Hodgkin's disease, unspecified"	"201.9"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other lymphomas"	"202.8"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute"	"204.0"	6	1554952	0.386 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute"	"205.0"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Chronic"	"205.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified myeloid leukemia"	"205.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute"	"206.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified leukemia"	"207.8"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pituitary gland and craniopharyngeal duct"	"237.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Paraganglia"	"237.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Site unspecified"	"238.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Digestive system"	"239.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Brain"	"239.6"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified sites"	"239.8"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Site unspecified"	"239.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Thyrotoxicosis without mention of goiter or other cause"	"242.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Diabetes mellitus without mention of complication"	"250.0"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Diabetes with ketoacidosis"	"250.1"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Hyperaldosteronism"	"255.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other disorders of purine and pyrimidine metabolism"	"277.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Mucopolysaccharidosis"	"277.5"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Obesity"	"278.0"	5	1554952	0.322 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified immunity deficiency"	"279.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified disorders involving the immune mechanism"	"279.8"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Sickle-cell anemia"	"282.6"	7	1554952	0.450 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Anemia, unspecified"	"285.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Congenital factor viii disorder"	"286.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Alcohol abuse"	"305.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pneumococcal meningitis"	"320.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Meningitis due to unspecified bacterium"	"320.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Meningitis, unspecified"	"322.9"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified cause of encephalitis"	"323.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Late effects of intracranial abscess or pyogenic infection"	"326"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Leukodystrophy"	"330.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Obstructive hydrocephalus"	"331.4"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Multiple sclerosis"	"340"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Quadriplegic"	"343.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Infantile cerebral palsy, unspecified"	"343.9"	20	1554952	1.286
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Quadriplegia and quadriparesis"	"344.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Epilepsy, unspecified"	"345.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Compression of brain"	"348.4"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Hereditary progressive muscular dystrophy"	"359.1"	8	1554952	0.514 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other and unspecified mitral valve diseases"	"394.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Diseases of mitral and aortic valves"	"396"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified"	"402.9"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute myocardial infarction"	"410"	6	1554952	0.386 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Coronary atherosclerosis"	"414.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Chronic ischemic heart disease, unspecified"	"414.9"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pulmonary embolism and infarction"	"415.1"	9	1554952	0.579 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Primary pulmonary hypertension"	"416.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute and subacute bacterial endocarditis"	"421.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other and unspecified acute myocarditis"	"422.9"	6	1554952	0.386 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Mitral valve disorders"	"424.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Aortic valve disorders"	"424.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Endocarditis, valve unspecified"	"424.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other primary cardiomyopathies"	"425.4"	25	1554952	1.608
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Conduction disorder, unspecified"	"426.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Cardiac arrest"	"427.5"	9	1554952	0.579 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Cardiac dysrhythmia, unspecified"	"427.9"	7	1554952	0.450 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Heart failure, unspecified"	"428.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Myocarditis, unspecified"	"429.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Cardiomegaly"	"429.3"	5	1554952	0.322 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Heart disease, unspecified"	"429.9"	3	1554952	0.193 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Subarachnoid hemorrhage"	"430"	3	1554952	0.193 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Intracerebral hemorrhage"	"431"	7	1554952	0.450 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Cerebral artery occlusion, unspecified"	"434.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute, but ill-defined, cerebrovascular disease"	"436"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Dissection of aorta"	"441.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified sinusitis (chronic)"	"473.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pneumonia due to other specified organism"	"483"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pneumonia, organism unspecified"	"486"	7	1554952	0.450 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"With other respiratory manifestations"	"487.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Extrinsic asthma"	"493.0"	13	1554952	0.836 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Asthma, unspecified"	"493.9"	13	1554952	0.836 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Due to inhalation of food or vomitus"	"507.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Abscess of lung"	"513.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Interstitial emphysema"	"518.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Achalasia and cardiospasm"	"530.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Chronic or unspecified with perforation"	"531.5"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"With generalized peritonitis"	"540.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute vascular insufficiency of intestine"	"557.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified vascular insufficiency of intestine"	"557.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Volvulus"	"560.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Impaction of intestine"	"560.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified intestinal obstruction"	"560.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Cirrhosis of liver without mention of alcohol"	"571.5"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Calculus of gallbladder without mention of cholecystitis"	"574.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Acute pancreatitis"	"577.0"	3	1554952	0.193 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified diseases of pancreas"	"577.8"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Chronic renal failure"	"585"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Renal failure, unspecified"	"586"	6	1554952	0.386 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified disorder of kidney and ureter"	"593.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Systemic lupus erythematosus"	"710.0"	3	1554952	0.193 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified curvature of spine"	"737.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"With hydrocephalus"	"741.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Without mention of hydrocephalus"	"741.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Microcephalus"	"742.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Congenital hydrocephalus"	"742.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified anomaly of brain, spinal cord, and nervous system"	"742.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Tetralogy of fallot"	"745.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Anomalies of pulmonary valve"	"746.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified anomalies of heart"	"746.8"	8	1554952	0.514 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified anomaly of heart"	"746.9"	6	1554952	0.386 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Coarctation of aorta"	"747.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Anomalies of pulmonary artery"	"747.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified anomalies of circulatory system"	"747.8"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other anomalies of larynx, trachea, and bronchus"	"748.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Atresia and stenosis of small intestine"	"751.1"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Chondrodystrophy"	"756.4"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Down's syndrome"	"758.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified anomalies"	"759.8"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Subdural and cerebral hemorrhage"	"767.0"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other specified birth trauma"	"767.8"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Convulsions"	"780.3"	8	1554952	0.514 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Shock without mention of trauma"	"785.5"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Other unknown and unspecified cause"	"799.9"	34	1554952	2.187
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pedal cyclist"	"E801.3"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pedestrian"	"E804.2"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pedestrian"	"E805.2"	8	1554952	0.514 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Driver of motor vehicle other than motorcycle"	"E810.0"	2	1554952	0.129 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified person"	"E810.9"	1	1554952	0.064 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Driver of motor vehicle other than motorcycle"	"E812.0"	51	1554952	3.280
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	41	1554952	2.637
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Motorcyclist"	"E812.2"	5	1554952	0.322 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Unspecified person"	"E812.9"	19	1554952	1.222 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pedal cyclist"	"E813.6"	4	1554952	0.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Pedestrian"	"E814.7"	34	1554952	2.187
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Driver of motor vehicle other than motorcycle"	"E815.0"	44	1554952	2.830
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Passenger in motor vehicle other than motorcycle"	"E815.1"	32	1554952	2.058
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1998"	"1998"	"Motorcyclist"	"E815.2"	2	1554952	0.129 (Unreliable)
