"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other pernicious complications of malaria"	"084.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Of unspecified site"	"112.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Nasopharynx, unspecified"	"147.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Stomach, unspecified"	"151.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Colon, unspecified"	"153.9"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Liver, primary"	"155.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pancreas, part unspecified"	"157.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Bronchus and lung, unspecified"	"162.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Bone and articular cartilage, site unspecified"	"170.9"	5	1343940	0.372 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Connective and other soft tissue, site unspecified"	"171.9"	7	1343940	0.521 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Breast (female), unspecified"	"174.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cervix uteri, unspecified"	"180.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Malignant neoplasm of placenta"	"181"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Ovary"	"183.0"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Kidney, except pelvis"	"189.0"	7	1343940	0.521 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cerebrum, except lobes and ventricles"	"191.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Brain stem"	"191.7"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Brain, unspecified"	"191.9"	6	1343940	0.446 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Malignant neoplasm of thyroid gland"	"193"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other"	"199.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Lymphosarcoma"	"200.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other lymphomas"	"202.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute"	"204.0"	9	1343940	0.670 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute"	"205.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Chronic"	"205.1"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute"	"208.0"	4	1343940	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified leukemia"	"208.9"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cerebral meninges"	"225.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Brain"	"239.6"	4	1343940	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Diabetes mellitus without mention of complication"	"250.0"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Diabetes with ketoacidosis"	"250.1"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Panhypopituitarism"	"253.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Nutritional marasmus"	"261"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Disorders of urea cycle metabolism"	"270.6"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Lipidoses"	"272.7"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Disorders of iron metabolism"	"275.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Disorders of copper metabolism"	"275.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Fluid overload"	"276.6"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Electrolyte and fluid disorders not elsewhere classified"	"276.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Obesity"	"278.0"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified immunity deficiency"	"279.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Sickle-cell anemia"	"282.6"	8	1343940	0.595 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Aplastic anemia, unspecified"	"284.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Anemia, unspecified"	"285.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Defibrination syndrome"	"286.6"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Primary thrombocytopenia"	"287.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified diseases of blood and blood-forming organs"	"289.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other, mixed, or unspecified drug abuse"	"305.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified mental retardation"	"319"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Meningitis due to unspecified bacterium"	"320.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Chronic meningitis"	"322.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Huntington's chorea"	"333.4"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Demyelinating disease of central nervous system, unspecified"	"341.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Infantile cerebral palsy, unspecified"	"343.9"	5	1343940	0.372 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Generalized convulsive epilepsy"	"345.1"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Grand mal status"	"345.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Epilepsy, unspecified"	"345.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Anoxic brain damage"	"348.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cerebral edema"	"348.5"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Hereditary progressive muscular dystrophy"	"359.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute rheumatic pericarditis"	"391.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other and unspecified rheumatic heart diseases"	"398.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified"	"403.9"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute myocardial infarction"	"410"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Old myocardial infarction"	"412"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Coronary atherosclerosis"	"414.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pulmonary embolism and infarction"	"415.1"	6	1343940	0.446 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Primary pulmonary hypertension"	"416.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Chronic pulmonary heart disease, unspecified"	"416.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute and subacute bacterial endocarditis"	"421.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other and unspecified acute myocarditis"	"422.9"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Endocardial fibroelastosis"	"425.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other primary cardiomyopathies"	"425.4"	7	1343940	0.521 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Secondary cardiomyopathy, unspecified"	"425.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cardiac arrest"	"427.5"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cardiac dysrhythmia, unspecified"	"427.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Heart failure, unspecified"	"428.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cardiovascular disease, unspecified"	"429.2"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other ill-defined heart diseases"	"429.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Subarachnoid hemorrhage"	"430"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Intracerebral hemorrhage"	"431"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified intracranial hemorrhage"	"432.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cerebral thrombosis"	"434.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cerebral artery occlusion, unspecified"	"434.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other generalized ischemic cerebrovascular disease"	"437.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Late effects of cerebrovascular disease"	"438"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Thrombotic microangiopathy"	"446.6"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Arteritis, unspecified"	"447.6"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Of deep vessels of lower extremities"	"451.1"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Of lower extremities, unspecified"	"451.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Of renal vein"	"453.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Hypotension, unspecified"	"458.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified disorders of circulatory system"	"459.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute epiglottitis"	"464.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Viral pneumonia, unspecified"	"480.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pneumonia due to pseudomonas"	"482.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pneumonia, organism unspecified"	"486"	5	1343940	0.372 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"With pneumonia"	"487.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Extrinsic asthma"	"493.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Asthma, unspecified"	"493.9"	8	1343940	0.595 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Due to inhalation of food or vomitus"	"507.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pneumothorax"	"512"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	5	1343940	0.372 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other diseases of lung"	"518.8"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Atrophic gastritis"	"535.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Without mention of peritonitis"	"540.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Acute vascular insufficiency of intestine"	"557.0"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified intestinal obstruction"	"560.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cirrhosis of liver without mention of alcohol"	"571.5"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other sequelae of chronic liver disease"	"572.8"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Hepatitis, unspecified"	"573.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Calculus of gallbladder without mention of cholecystitis"	"574.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Chronic renal failure"	"585"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Renal failure, unspecified"	"586"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified disorder of kidney and ureter"	"593.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Cystitis, unspecified"	"595.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified ectopic pregnancy"	"633.9"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Complicated by damage to pelvic organs or tissues"	"635.2"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Antepartum hemorrhage, abruptio placentae, and placenta previa"	"641"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Mild or unspecified pre-eclampsia"	"642.4"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Severe pre-eclampsia"	"642.5"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Eclampsia"	"642.6"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Infections of genitourinary tract in pregnancy"	"646.6"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other fetal and placental problems affecting management of mother"	"656"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Postpartum hemorrhage"	"666"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other complications of labor and delivery, not elsewhere classified"	"669"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Venous complications in pregnancy and the puerperium"	"671"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Obstetrical pulmonary embolism"	"673"	3	1343940	0.223 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other and unspecified complications of the puerperium, not elsewhere classified"	"674"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Erythema multiforme"	"695.1"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Lupus erythematosus"	"695.4"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Systemic lupus erythematosus"	"710.0"	11	1343940	0.818 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Dermatomyositis"	"710.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified disorder of muscle, ligament, and fascia"	"728.9"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Microcephalus"	"742.1"	2	1343940	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Congenital hydrocephalus"	"742.3"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Transposition of great vessels"	"745.1"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Ventricular septal defect"	"745.4"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Anomalies of pulmonary valve"	"746.0"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified anomalies of heart"	"746.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Unspecified anomaly of heart"	"746.9"	4	1343940	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Other specified anomalies of circulatory system"	"747.8"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Agenesis, hypoplasia, and dysplasia of lung"	"748.5"	1	1343940	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1990"	"1990"	"Autosomal deletion syndromes"	"758.3"	1	1343940	0.074 (Unreliable)
