"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hodgkin's disease, unspecified"	"201.9"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other lymphomas"	"202.8"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute"	"204.0"	6	1432308	0.419 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute"	"205.0"	6	1432308	0.419 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Chronic"	"205.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified leukemia"	"208.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Respiratory system"	"239.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Brain"	"239.6"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Diabetes with ketoacidosis"	"250.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Diabetes with hyperosmolarity"	"250.2"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Kwashiorkor"	"260"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Nutritional marasmus"	"261"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other disturbances of aromatic amino-acid metabolism"	"270.2"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Disorders of copper metabolism"	"275.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hyperosmolality and/or hypernatremia"	"276.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acidosis"	"276.2"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Volume depletion"	"276.5"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified disorders of metabolism"	"277.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Obesity"	"278.0"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Deficiency of cell-mediated immunity"	"279.1"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Sickle-cell anemia"	"282.6"	7	1432308	0.489 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Aplastic anemia, unspecified"	"284.9"	6	1432308	0.419 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Defibrination syndrome"	"286.6"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other and unspecified coagulation defects"	"286.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified drug dependence"	"304.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified nonpsychotic mental disorder following organic brain damage"	"310.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Profound mental retardation"	"318.2"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Meningitis, unspecified"	"322.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified cause of encephalitis"	"323.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Intracranial abscess"	"324.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Leukodystrophy"	"330.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Cerebral lipidoses"	"330.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Obstructive hydrocephalus"	"331.4"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Infantile cerebral palsy, unspecified"	"343.9"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Generalized convulsive epilepsy"	"345.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Grand mal status"	"345.3"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Epilepsy, unspecified"	"345.9"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified condition of brain"	"348.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified disorders of nervous system"	"349.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hereditary progressive muscular dystrophy"	"359.1"	15	1432308	1.047 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Myopathy, unspecified"	"359.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Rheumatic fever without mention of heart involvement"	"390"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Diseases of mitral and aortic valves"	"396"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Rheumatic diseases of endocardium, valve unspecified"	"397.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other and unspecified rheumatic heart diseases"	"398.9"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified"	"401.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified"	"403.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute myocardial infarction"	"410"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified forms of chronic ischemic heart disease"	"414.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Chronic ischemic heart disease, unspecified"	"414.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Pulmonary embolism and infarction"	"415.1"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Kyphoscoliotic heart disease"	"416.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute and subacute bacterial endocarditis"	"421.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other and unspecified acute myocarditis"	"422.9"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Aortic valve disorders"	"424.1"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Endocardial fibroelastosis"	"425.3"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other primary cardiomyopathies"	"425.4"	18	1432308	1.257 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Secondary cardiomyopathy, unspecified"	"425.9"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Anomalous atrioventricular excitation"	"426.7"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Ventricular fibrillation and flutter"	"427.4"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Cardiac arrest"	"427.5"	11	1432308	0.768 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Cardiac dysrhythmia, unspecified"	"427.9"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Congestive heart failure"	"428.0"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Myocarditis, unspecified"	"429.0"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Cardiomegaly"	"429.3"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Subarachnoid hemorrhage"	"430"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Intracerebral hemorrhage"	"431"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute, but ill-defined, cerebrovascular disease"	"436"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other"	"437.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Dissection of aorta"	"441.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Of unspecified site"	"442.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Of unspecified artery"	"444.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Of other specified veins"	"453.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hypotension, unspecified"	"458.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute epiglottitis"	"464.3"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Frontal"	"473.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other diseases of nasal cavity and sinuses"	"478.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Pneumonia due to staphylococcus"	"482.4"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Bronchopneumonia, organism unspecified"	"485"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	6	1432308	0.419 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Asthma, unspecified"	"493.9"	20	1432308	1.396
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Bronchiectasis"	"494"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Abscess of lung"	"513.0"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other diseases of trachea and bronchus, not elsewhere classified"	"519.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Chronic or unspecified with perforation"	"532.5"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified gastritis"	"535.4"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"With generalized peritonitis"	"540.0"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute vascular insufficiency of intestine"	"557.0"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other noninfectious gastroenteritis and colitis"	"558"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified intestinal obstruction"	"560.8"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Acute and subacute necrosis of liver"	"570"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Alcoholic cirrhosis of liver"	"571.2"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Alcoholic liver damage, unspecified"	"571.3"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified disorder of liver"	"573.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Hemorrhage of gastrointestinal tract, unspecified"	"578.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Nephrotic syndrome with unspecified pathological lesion in kidney"	"581.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Chronic glomerulonephritis with unspecified pathological lesion in kidney"	"582.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"With unspecified pathological lesion in kidney"	"583.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Chronic renal failure"	"585"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Renal sclerosis, unspecified"	"587"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified disorder of kidney and ureter"	"593.9"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Urinary tract infection, site not specified"	"599.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Systemic lupus erythematosus"	"710.0"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified disorder of muscle, ligament, and fascia"	"728.9"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Microcephalus"	"742.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified anomalies of brain"	"742.4"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Transposition of great vessels"	"745.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Tetralogy of fallot"	"745.2"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Ventricular septal defect"	"745.4"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Endocardial cushion defects"	"745.6"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Tricuspid atresia and stenosis, congenital"	"746.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified anomalies of heart"	"746.8"	5	1432308	0.349 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Unspecified anomaly of heart"	"746.9"	4	1432308	0.279 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Coarctation of aorta"	"747.1"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified anomalies of circulatory system"	"747.8"	3	1432308	0.209 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other anomalies of upper limb, including shoulder girdle"	"755.5"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Anomalies of skull and face bones"	"756.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Multiple congenital anomalies, so described"	"759.7"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Other specified anomalies"	"759.8"	2	1432308	0.140 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Congenital rubella"	"771.0"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Convulsions"	"780.3"	1	1432308	0.070 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1983"	"1983"	"Fever"	"780.6"	1	1432308	0.070 (Unreliable)
