"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic"	"205.1"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"206.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"208.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other leukemia of unspecified cell type"	"208.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified leukemia"	"208.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pituitary gland and craniopharyngeal duct"	"237.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other genitourinary organs"	"239.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Brain"	"239.6"	4	1504109	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Toxic diffuse goiter"	"242.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Thyrotoxicosis without mention of goiter or other cause"	"242.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic lymphocytic thyroiditis"	"245.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Diabetes with ketoacidosis"	"250.1"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hypoglycemia, unspecified"	"251.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Lipidoses"	"272.7"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Volume depletion"	"276.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Obesity"	"278.0"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other hyperalimentation"	"278.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Sickle-cell trait"	"282.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Sickle-cell anemia"	"282.6"	4	1504109	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Aplastic anemia, unspecified"	"284.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other specified anemias"	"285.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Congenital deficiency of other clotting factors"	"286.3"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified coagulation defects"	"286.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Agranulocytosis"	"288.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Alcohol dependence syndrome"	"303"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified mental retardation"	"319"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningitis due to unspecified bacterium"	"320.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningitis, unspecified"	"322.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified cause of encephalitis"	"323.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Leukodystrophy"	"330.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Multiple sclerosis"	"340"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Infantile cerebral palsy, unspecified"	"343.9"	4	1504109	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Quadriplegia and quadriparesis"	"344.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Generalized convulsive epilepsy"	"345.1"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Grand mal status"	"345.3"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Epilepsy, unspecified"	"345.9"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Mitral stenosis"	"394.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Rheumatic mitral insufficiency"	"394.1"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified mitral valve diseases"	"394.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified rheumatic heart diseases"	"398.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified"	"402.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified"	"403.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute myocardial infarction"	"410"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Coronary atherosclerosis"	"414.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pulmonary embolism and infarction"	"415.1"	10	1504109	0.665 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Primary pulmonary hypertension"	"416.0"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified acute myocarditis"	"422.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Mitral valve disorders"	"424.0"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Endocarditis, valve unspecified"	"424.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Endocardial fibroelastosis"	"425.3"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other primary cardiomyopathies"	"425.4"	9	1504109	0.598 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Conduction disorder, unspecified"	"426.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Ventricular fibrillation and flutter"	"427.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cardiac arrest"	"427.5"	14	1504109	0.931 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cardiac dysrhythmia, unspecified"	"427.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Myocarditis, unspecified"	"429.0"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cardiovascular disease, unspecified"	"429.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cardiomegaly"	"429.3"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Subarachnoid hemorrhage"	"430"	7	1504109	0.465 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Intracerebral hemorrhage"	"431"	4	1504109	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified intracranial hemorrhage"	"432.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hypertensive encephalopathy"	"437.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified"	"437.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hypersensitivity angiitis"	"446.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Wegener's granulomatosis"	"446.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Thrombotic microangiopathy"	"446.6"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Arteritis, unspecified"	"447.6"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Of lower extremities, unspecified"	"451.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Of other sites"	"451.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Of other specified veins"	"453.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Without mention of ulcer or inflammation"	"454.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hypotension, unspecified"	"458.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Maxillary"	"473.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other diseases of larynx, not elsewhere classified"	"478.7"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pneumonia due to staphylococcus"	"482.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pneumonia due to other specified bacteria"	"482.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bacterial pneumonia unspecified"	"482.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bronchopneumonia, organism unspecified"	"485"	9	1504109	0.598 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	4	1504109	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Asthma, unspecified"	"493.9"	7	1504109	0.465 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bronchiectasis"	"494"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Due to inhalation of food or vomitus"	"507.0"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified pleural effusion"	"511.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Abscess of lung"	"513.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pulmonary congestion and hypostasis"	"514"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Postinflammatory pulmonary fibrosis"	"515"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute edema of lung, unspecified"	"518.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic or unspecified with perforation"	"531.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified as acute or chronic, without mention of hemorrhage or perforation"	"532.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other specified disorders of stomach and duodenum"	"537.8"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"With generalized peritonitis"	"540.0"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Without mention of peritonitis"	"540.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Diaphragmatic hernia with obstruction"	"552.3"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Ulcerative colitis"	"556"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute vascular insufficiency of intestine"	"557.0"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Volvulus"	"560.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified intestinal obstruction"	"560.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified peritonitis"	"567.9"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute and subacute necrosis of liver"	"570"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Alcoholic cirrhosis of liver"	"571.2"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic hepatitis"	"571.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cirrhosis of liver without mention of alcohol"	"571.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other sequelae of chronic liver disease"	"572.8"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hepatitis, unspecified"	"573.3"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified disorder of liver"	"573.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute pancreatitis"	"577.0"	2	1504109	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hemorrhage of gastrointestinal tract, unspecified"	"578.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Nephrotic syndrome with unspecified pathological lesion in kidney"	"581.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic glomerulonephritis with unspecified pathological lesion in kidney"	"582.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute renal failure, unspecified"	"584.9"	3	1504109	0.199 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Renal failure, unspecified"	"586"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified disorder of kidney and ureter"	"593.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified ectopic pregnancy"	"633.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Without mention of complication"	"634.9"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Mild or unspecified pre-eclampsia"	"642.4"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Severe pre-eclampsia"	"642.5"	1	1504109	0.066 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1980"	"1980"	"Eclampsia"	"642.6"	2	1504109	0.133 (Unreliable)
