"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other"	"199.1"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Hodgkin's disease, unspecified"	"201.9"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other lymphomas"	"202.8"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Multiple myeloma"	"203.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute"	"204.0"	4	1488901	0.3 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute"	"205.0"	6	1488901	0.4 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Chronic"	"205.1"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Megakaryocytic leukemia"	"207.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute"	"208.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified leukemia"	"208.9"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Brain"	"225.0"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified sites"	"229.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Retroperitoneum and peritoneum"	"235.4"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Brain and spinal cord"	"237.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Connective and other soft tissueperipheral, sympathetic, and parasympathetic nerves and ganglia"	"238.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Brain"	"239.6"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified sites"	"239.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Diabetes with ketoacidosis"	"250.1"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Diabetes with hyperosmolarity"	"250.2"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cystic fibrosis"	"277.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Obesity"	"278.0"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Sickle-cell trait"	"282.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Sickle-cell anemia"	"282.6"	10	1488901	0.7 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other hemoglobinopathies"	"282.7"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Non-autoimmune hemolytic anemias"	"283.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Aplastic anemia, unspecified"	"284.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Congenital factor ix disorder"	"286.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Defibrination syndrome"	"286.6"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Functional disorders of polymorphonuclear neutrophils"	"288.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other diseases of spleen"	"289.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Alcohol dependence syndrome"	"303"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cocaine abuse"	"305.6"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other, mixed, or unspecified drug abuse"	"305.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other and unspecified special symptoms or syndromes, not elsewhere classified"	"307.9"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified delay in development"	"315.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Profound mental retardation"	"318.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Meningitis, unspecified"	"322.9"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Late effects of intracranial abscess or pyogenic infection"	"326"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Obstructive hydrocephalus"	"331.4"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Infantile cerebral palsy, unspecified"	"343.9"	12	1488901	0.8 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Grand mal status"	"345.3"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Epilepsy, unspecified"	"345.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Benign intracranial hypertension"	"348.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified condition of brain"	"348.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Myoneural disorders, unspecified"	"358.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Hereditary progressive muscular dystrophy"	"359.1"	6	1488901	0.4 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Mitral stenosis with insufficiency"	"394.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other and unspecified mitral valve diseases"	"394.9"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Diseases of tricuspid valve"	"397.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified"	"401.9"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute myocardial infarction"	"410"	5	1488901	0.3 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Coronary atherosclerosis"	"414.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified forms of chronic ischemic heart disease"	"414.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Chronic ischemic heart disease, unspecified"	"414.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Pulmonary embolism and infarction"	"415.1"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Primary pulmonary hypertension"	"416.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute and subacute bacterial endocarditis"	"421.0"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other and unspecified acute myocarditis"	"422.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Aortic valve disorders"	"424.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Endocarditis, valve unspecified"	"424.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Endocardial fibroelastosis"	"425.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other primary cardiomyopathies"	"425.4"	28	1488901	1.9
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Secondary cardiomyopathy, unspecified"	"425.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Anomalous atrioventricular excitation"	"426.7"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Conduction disorder, unspecified"	"426.9"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Ventricular fibrillation and flutter"	"427.4"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cardiac arrest"	"427.5"	8	1488901	0.5 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cardiac dysrhythmia, unspecified"	"427.9"	4	1488901	0.3 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Congestive heart failure"	"428.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Myocarditis, unspecified"	"429.0"	5	1488901	0.3 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cardiovascular disease, unspecified"	"429.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cardiomegaly"	"429.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Heart disease, unspecified"	"429.9"	4	1488901	0.3 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Subarachnoid hemorrhage"	"430"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Intracerebral hemorrhage"	"431"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Subdural hemorrhage"	"432.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other generalized ischemic cerebrovascular disease"	"437.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Dissection of aorta"	"441.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Abdominal aneurysm, ruptured"	"441.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Thoracoabdominal aneurysm, ruptured"	"441.6"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Of other specified artery"	"442.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Of deep vessels of lower extremities"	"451.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Of lower extremities, unspecified"	"451.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Portal vein thrombosis"	"452"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Hypotension, unspecified"	"458.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute sinusitis, unspecified"	"461.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute epiglottitis"	"464.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other diseases of larynx, not elsewhere classified"	"478.7"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Pneumonia due to streptococcus"	"482.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Bacterial pneumonia unspecified"	"482.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Bronchopneumonia, organism unspecified"	"485"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Pneumonia, organism unspecified"	"486"	7	1488901	0.5 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"With other respiratory manifestations"	"487.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Extrinsic asthma"	"493.0"	18	1488901	1.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Asthma, unspecified"	"493.9"	16	1488901	1.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Without mention of fistula"	"510.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Abscess of lung"	"513.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Postinflammatory pulmonary fibrosis"	"515"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Tracheostomy complications"	"519.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified disease of respiratory system"	"519.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified periodontal diseases"	"523.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Chronic or unspecified with perforation"	"531.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified gastritis and gastroduodenitis"	"535.5"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified disorders of stomach and duodenum"	"537.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"With generalized peritonitis"	"540.0"	3	1488901	0.2 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Without mention of peritonitis"	"540.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Paralytic ileus"	"560.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Volvulus"	"560.2"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other specified intestinal obstruction"	"560.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Other sequelae of chronic liver disease"	"572.8"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Hepatitis, unspecified"	"573.3"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Perforation of gallbladder"	"575.4"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Cholangitis"	"576.1"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Acute pancreatitis"	"577.0"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Renal failure, unspecified"	"586"	2	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Urinary tract infection, site not specified"	"599.0"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified site"	"682.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Unspecified local infection of skin and subcutaneous tissue"	"686.9"	1	1488901	0.1 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1996"	"1996"	"Erythema multiforme"	"695.1"	1	1488901	0.1 (Unreliable)
