"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified leukemia"	"208.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pituitary gland and craniopharyngeal duct (pouch)"	"227.3"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Brain"	"239.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Toxic diffuse goiter"	"242.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Thyrotoxicosis without mention of goiter or other cause"	"242.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Diabetes mellitus without mention of complication"	"250.0"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Diabetes with ketoacidosis"	"250.1"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Diabetes with peripheral circulatory disorders"	"250.7"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified nutritional deficiency"	"269.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Disorders of calcium metabolism"	"275.4"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acidosis"	"276.2"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Hypopotassemia"	"276.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cystic fibrosis"	"277.0"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Mucopolysaccharidosis"	"277.5"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Sickle-cell anemia"	"282.6"	10	1350929	0.740 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other specified aplastic anemias"	"284.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Aplastic anemia, unspecified"	"284.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Anemia, unspecified"	"285.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cocaine abuse"	"305.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified cause of encephalitis"	"323.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Obstructive hydrocephalus"	"331.4"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Friedreich's ataxia"	"334.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other spinocerebellar diseases"	"334.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Spinocerebellar disease, unspecified"	"334.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Infantile cerebral palsy, unspecified"	"343.9"	14	1350929	1.036 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Paralysis, unspecified"	"344.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Grand mal status"	"345.3"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Infantile spasms"	"345.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Epilepsy, unspecified"	"345.9"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Anoxic brain damage"	"348.1"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Encephalopathy, unspecified"	"348.3"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute infective polyneuritis"	"357.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified"	"402.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified"	"403.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute myocardial infarction"	"410"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Aneurysm of heart"	"414.1"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Chronic ischemic heart disease, unspecified"	"414.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pulmonary embolism and infarction"	"415.1"	8	1350929	0.592 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Primary pulmonary hypertension"	"416.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other and unspecified acute myocarditis"	"422.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified disease of pericardium"	"423.9"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Mitral valve disorders"	"424.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Endocarditis, valve unspecified"	"424.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Endocardial fibroelastosis"	"425.3"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other primary cardiomyopathies"	"425.4"	4	1350929	0.296 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cardiac arrest"	"427.5"	6	1350929	0.444 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cardiac dysrhythmia, unspecified"	"427.9"	5	1350929	0.370 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Myocarditis, unspecified"	"429.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Myocardial degeneration"	"429.1"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Heart disease, unspecified"	"429.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Subarachnoid hemorrhage"	"430"	5	1350929	0.370 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Intracerebral hemorrhage"	"431"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified intracranial hemorrhage"	"432.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cerebral artery occlusion, unspecified"	"434.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute, but ill-defined, cerebrovascular disease"	"436"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Aortic aneurysm of unspecified site, ruptured"	"441.5"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Of unspecified artery"	"444.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Thrombotic microangiopathy"	"446.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Arteritis, unspecified"	"447.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Of deep vessels of lower extremities"	"451.1"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Bronchopneumonia, organism unspecified"	"485"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pneumonia, organism unspecified"	"486"	12	1350929	0.888 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Extrinsic asthma"	"493.0"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Asthma, unspecified"	"493.9"	5	1350929	0.370 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pulmonary congestion and hypostasis"	"514"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Idiopathic fibrosing alveolitis"	"516.3"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	4	1350929	0.296 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other diseases of lung"	"518.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other diseases of trachea and bronchus, not elsewhere classified"	"519.1"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified disease of respiratory system"	"519.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other specified disorders of esophagus"	"530.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute dilatation of stomach"	"536.1"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Appendicitis, unqualified"	"541"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute vascular insufficiency of intestine"	"557.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified disorder of intestine"	"569.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute and subacute necrosis of liver"	"570"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Chronic hepatitis"	"571.4"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Cirrhosis of liver without mention of alcohol"	"571.5"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other sequelae of chronic liver disease"	"572.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Hepatitis, unspecified"	"573.3"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified disorder of liver"	"573.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acute pancreatitis"	"577.0"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Chronic renal failure"	"585"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Renal failure, unspecified"	"586"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other pyelonephritis or pyonephrosis, not specified as acute or chronic"	"590.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Urinary tract infection, site not specified"	"599.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified ectopic pregnancy"	"633.9"	3	1350929	0.222 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Antepartum hemorrhage, abruptio placentae, and placenta previa"	"641"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Eclampsia"	"642.6"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Infections of genitourinary tract in pregnancy"	"646.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other cardiovascular diseases"	"648.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other fetal and placental problems affecting management of mother"	"656"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Major puerperal infection"	"670"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Venous complications in pregnancy and the puerperium"	"671"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Systemic lupus erythematosus"	"710.0"	13	1350929	0.962 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Systemic sclerosis"	"710.1"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified diffuse connective tissue disease"	"710.9"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Juvenile chronic polyarthritis"	"714.3"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Microcephalus"	"742.1"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified anomaly of brain, spinal cord, and nervous system"	"742.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Ventricular septal defect"	"745.4"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Congenital mitral insufficiency"	"746.6"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified anomaly of heart"	"746.9"	4	1350929	0.296 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other anomalies of peripheral vascular system"	"747.6"	2	1350929	0.148 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other specified anomalies of circulatory system"	"747.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified anomaly of upper alimentary tract"	"750.9"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Down's syndrome"	"758.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other specified anomalies"	"759.8"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Convulsions"	"780.3"	4	1350929	0.296 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Shock without mention of trauma"	"785.5"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Other unknown and unspecified cause"	"799.9"	21	1350929	1.554
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Driver of motor vehicle other than motorcycle"	"E810.0"	1	1350929	0.074 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Driver of motor vehicle other than motorcycle"	"E812.0"	12	1350929	0.888 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1989"	"1989"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	14	1350929	1.036 (Unreliable)
