"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Kidney, except pelvis"	"189.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cerebrum, except lobes and ventricles"	"191.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cerebellum nos"	"191.6"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Brain stem"	"191.7"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Brain, unspecified"	"191.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other"	"199.1"	4	1369387	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Hodgkin's disease, unspecified"	"201.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other lymphomas"	"202.8"	7	1369387	0.511 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute"	"204.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute"	"205.0"	10	1369387	0.730 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Chronic"	"205.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute erythremia and erythroleukemia"	"207.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute"	"208.0"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Neurofibromatosis"	"237.7"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Brain"	"239.6"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Diabetes with ketoacidosis"	"250.1"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified protein-calorie malnutrition"	"263.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified nutritional deficiency"	"269.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cystic fibrosis"	"277.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Mucopolysaccharidosis"	"277.5"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Obesity"	"278.0"	4	1369387	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified immunity deficiency"	"279.3"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other specified disorders involving the immune mechanism"	"279.8"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Sickle-cell anemia"	"282.6"	9	1369387	0.657 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Aplastic anemia, unspecified"	"284.9"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Defibrination syndrome"	"286.6"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Primary thrombocytopenia"	"287.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Alcohol dependence syndrome"	"303"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Alcohol abuse"	"305.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other, mixed, or unspecified drug abuse"	"305.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Anorexia nervosa"	"307.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Severe mental retardation"	"318.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified mental retardation"	"319"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified cause of encephalitis"	"323.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Obstructive hydrocephalus"	"331.4"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Multiple sclerosis"	"340"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Quadriplegic"	"343.2"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Infantile cerebral palsy, unspecified"	"343.9"	15	1369387	1.095 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Quadriplegia and quadriparesis"	"344.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Grand mal status"	"345.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Epilepsy, unspecified"	"345.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Anoxic brain damage"	"348.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Encephalopathy, unspecified"	"348.3"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Compression of brain"	"348.4"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other and unspecified mitral valve diseases"	"394.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified"	"402.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute myocardial infarction"	"410"	6	1369387	0.438 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pulmonary embolism and infarction"	"415.1"	6	1369387	0.438 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Primary pulmonary hypertension"	"416.0"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Aneurysm of pulmonary artery"	"417.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute and subacute bacterial endocarditis"	"421.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other and unspecified acute myocarditis"	"422.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other primary cardiomyopathies"	"425.4"	6	1369387	0.438 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Secondary cardiomyopathy, unspecified"	"425.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cardiac arrest"	"427.5"	5	1369387	0.365 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cardiac dysrhythmia, unspecified"	"427.9"	9	1369387	0.657 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Myocarditis, unspecified"	"429.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cardiovascular disease, unspecified"	"429.2"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Heart disease, unspecified"	"429.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Subarachnoid hemorrhage"	"430"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Intracerebral hemorrhage"	"431"	4	1369387	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Cerebral artery occlusion, unspecified"	"434.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute, but ill-defined, cerebrovascular disease"	"436"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Thrombotic microangiopathy"	"446.6"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Of other specified veins"	"453.8"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pneumonia due to pseudomonas"	"482.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Bacterial pneumonia unspecified"	"482.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Bronchopneumonia, organism unspecified"	"485"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pneumonia, organism unspecified"	"486"	6	1369387	0.438 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Extrinsic asthma"	"493.0"	8	1369387	0.584 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Asthma, unspecified"	"493.9"	13	1369387	0.949 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Due to inhalation of food or vomitus"	"507.0"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified pleural effusion"	"511.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pneumothorax"	"512"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Abscess of lung"	"513.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Postinflammatory pulmonary fibrosis"	"515"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Large intestine"	"555.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Abscess of anal and rectal regions"	"566"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other specified disorders of intestine"	"569.8"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute and subacute necrosis of liver"	"570"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Chronic hepatitis"	"571.4"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other sequelae of chronic liver disease"	"572.8"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Hepatitis, unspecified"	"573.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Calculus of gallbladder with acute cholecystitis"	"574.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Acute pancreatitis"	"577.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Chronic renal failure"	"585"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Renal sclerosis, unspecified"	"587"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified inflammatory disease of uterus"	"615.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other specified noninflammatory disorders of vagina"	"623.8"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Mild or unspecified pre-eclampsia"	"642.4"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Severe pre-eclampsia"	"642.5"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Eclampsia"	"642.6"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Infections of genitourinary tract in pregnancy"	"646.6"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other current conditions classifiable elsewhere"	"648.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other problems associated with amniotic cavity and membranes"	"658"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Postpartum hemorrhage"	"666"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Venous complications in pregnancy and the puerperium"	"671"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Obstetrical pulmonary embolism"	"673"	4	1369387	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other and unspecified complications of the puerperium, not elsewhere classified"	"674"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Systemic lupus erythematosus"	"710.0"	7	1369387	0.511 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Systemic sclerosis"	"710.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Dermatomyositis"	"710.3"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Polymyositis"	"710.4"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Kyphoscoliosis and scoliosis"	"737.3"	3	1369387	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"With hydrocephalus"	"741.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Congenital hydrocephalus"	"742.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Common ventricle"	"745.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Ventricular septal defect"	"745.4"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Ostium secundum type atrial septal defect"	"745.5"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other specified anomalies of heart"	"746.8"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified anomaly of heart"	"746.9"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other anomalies of peripheral vascular system"	"747.6"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other specified anomalies of circulatory system"	"747.8"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other anomalies of lung"	"748.6"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Down's syndrome"	"758.0"	8	1369387	0.584 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Multiple congenital anomalies, so described"	"759.7"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Convulsions"	"780.3"	4	1369387	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Shock without mention of trauma"	"785.5"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Hemoptysis"	"786.3"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Respiratory arrest"	"799.1"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Other unknown and unspecified cause"	"799.9"	10	1369387	0.730 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Driver of motor vehicle other than motorcycle"	"E810.0"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified person"	"E810.9"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Driver of motor vehicle other than motorcycle"	"E812.0"	12	1369387	0.876 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	21	1369387	1.534
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Motorcyclist"	"E812.2"	1	1369387	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Unspecified person"	"E812.9"	6	1369387	0.438 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pedal cyclist"	"E813.6"	2	1369387	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Pedestrian"	"E814.7"	15	1369387	1.095 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1994"	"1994"	"Driver of motor vehicle other than motorcycle"	"E815.0"	7	1369387	0.511 (Unreliable)
