"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Liver, primary"	"155.0"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Intestinal tract, part unspecified"	"159.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Bronchus and lung, unspecified"	"162.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Heart"	"164.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Long bones of lower limb"	"170.7"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Bone and articular cartilage, site unspecified"	"170.9"	6	1403667	0.427 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Connective and other soft tissue, site unspecified"	"171.9"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Malignant neoplasm of prostate"	"185"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Kidney, except pelvis"	"189.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cerebrum, except lobes and ventricles"	"191.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cerebellum nos"	"191.6"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Brain, unspecified"	"191.9"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cranial nerves"	"192.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Adrenal gland"	"194.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Abdomen"	"195.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other"	"199.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Reticulosarcoma"	"200.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Lymphosarcoma"	"200.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hodgkin's disease, unspecified"	"201.9"	10	1403667	0.712 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other lymphomas"	"202.8"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute"	"204.0"	7	1403667	0.499 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute"	"205.0"	10	1403667	0.712 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Chronic"	"205.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute"	"208.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified leukemia"	"208.9"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Brain"	"225.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pineal gland"	"237.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Brain"	"239.6"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified sites"	"239.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Diabetes mellitus without mention of complication"	"250.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Diabetes with ketoacidosis"	"250.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other paraproteinemias"	"273.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Disorders of iron metabolism"	"275.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Volume depletion"	"276.5"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Mucopolysaccharidosis"	"277.5"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other hyperalimentation"	"278.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Deficiency of cell-mediated immunity"	"279.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Sickle-cell anemia"	"282.6"	13	1403667	0.926 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Aplastic anemia, unspecified"	"284.9"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Alcohol dependence syndrome"	"303"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Alcohol abuse"	"305.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Coordination disorder"	"315.4"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Severe mental retardation"	"318.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified mental retardation"	"319"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pneumococcal meningitis"	"320.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Meningitis due to unspecified bacterium"	"320.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Meningitis, unspecified"	"322.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Intracranial abscess"	"324.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Phlebitis and thrombophlebitis of intracranial venous sinuses"	"325"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other degenerative diseases of the basal ganglia"	"333.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Infantile cerebral palsy, unspecified"	"343.9"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Generalized convulsive epilepsy"	"345.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Grand mal status"	"345.3"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Epilepsy, unspecified"	"345.9"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other conditions of brain"	"348.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified disorders of nervous system"	"349.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hereditary progressive muscular dystrophy"	"359.1"	7	1403667	0.499 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified otitis media"	"382.9"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other and unspecified mitral valve diseases"	"394.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Rheumatic myocarditis"	"398.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other and unspecified rheumatic heart diseases"	"398.9"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified"	"402.9"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute myocardial infarction"	"410"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Coronary atherosclerosis"	"414.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pulmonary embolism and infarction"	"415.1"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other and unspecified acute myocarditis"	"422.9"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Mitral valve disorders"	"424.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hypertrophic obstructive cardiomyopathy"	"425.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Endocardial fibroelastosis"	"425.3"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other primary cardiomyopathies"	"425.4"	22	1403667	1.567
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Anomalous atrioventricular excitation"	"426.7"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cardiac arrest"	"427.5"	6	1403667	0.427 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified cardiac dysrhythmias"	"427.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cardiac dysrhythmia, unspecified"	"427.9"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Myocarditis, unspecified"	"429.0"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cardiovascular disease, unspecified"	"429.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cardiomegaly"	"429.3"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Subarachnoid hemorrhage"	"430"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Intracerebral hemorrhage"	"431"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute, but ill-defined, cerebrovascular disease"	"436"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other generalized ischemic cerebrovascular disease"	"437.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hypertensive encephalopathy"	"437.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Thoracic aneurysm without mention of rupture"	"441.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Wegener's granulomatosis"	"446.4"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Of lower extremities, unspecified"	"451.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Of other specified veins"	"453.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pneumonia due to other specified organism"	"483"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Bronchopneumonia, organism unspecified"	"485"	5	1403667	0.356 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other chronic bronchitis"	"491.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Asthma, unspecified"	"493.9"	14	1403667	0.997 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Due to inhalation of food or vomitus"	"507.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pneumothorax"	"512"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Abscess of lung"	"513.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pulmonary congestion and hypostasis"	"514"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute gastritis"	"535.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Atrophic gastritis"	"535.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"With generalized peritonitis"	"540.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hernia of other specified sites, with obstruction"	"552.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified site"	"555.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Abscess of anal and rectal regions"	"566"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Acute and subacute necrosis of liver"	"570"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Cirrhosis of liver without mention of alcohol"	"571.5"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hemorrhage of gastrointestinal tract, unspecified"	"578.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Chronic renal failure"	"585"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified disorder of kidney and ureter"	"593.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Erythema multiforme"	"695.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Systemic lupus erythematosus"	"710.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Kyphoscoliosis and scoliosis"	"737.3"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"With hydrocephalus"	"741.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Microcephalus"	"742.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Congenital hydrocephalus"	"742.3"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Transposition of great vessels"	"745.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Tetralogy of fallot"	"745.2"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Tricuspid atresia and stenosis, congenital"	"746.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Ebstein's anomaly"	"746.2"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified anomalies of heart"	"746.8"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified anomaly of heart"	"746.9"	10	1403667	0.712 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Coarctation of aorta"	"747.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified anomalies of circulatory system"	"747.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other anomalies of larynx, trachea, and bronchus"	"748.3"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Anomalies of spine"	"756.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Osteodystrophies"	"756.5"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Down's syndrome"	"758.0"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified anomalies"	"759.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Convulsions in newborn"	"779.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Convulsions"	"780.3"	4	1403667	0.285 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other unknown and unspecified cause"	"799.9"	28	1403667	1.995
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pedestrian"	"E805.2"	3	1403667	0.214 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Hit by rolling stock unspecified person"	"E805.9"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Passenger in motor vehicle other than motorcycle"	"E810.1"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified person"	"E810.9"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Driver of motor vehicle other than moto"	"E811.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Passenger in motor vehicle other than m"	"E811.1"	2	1403667	0.142 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Driver of motor vehicle other than motorcycle"	"E812.0"	28	1403667	1.995
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	33	1403667	2.351
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Motorcyclist"	"E812.2"	20	1403667	1.425
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Passenger on motorcycle"	"E812.3"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Other specified person"	"E812.8"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Unspecified person"	"E812.9"	15	1403667	1.069 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Driver of motor vehicle other than motorcycle"	"E813.0"	1	1403667	0.071 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1984"	"1984"	"Pedal cyclist"	"E813.6"	22	1403667	1.567
