"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Endocardial fibroelastosis"	"425.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other primary cardiomyopathies"	"425.4"	9	1373503	0.655 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Ventricular fibrillation and flutter"	"427.4"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cardiac arrest"	"427.5"	8	1373503	0.582 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cardiac dysrhythmia, unspecified"	"427.9"	4	1373503	0.291 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Congestive heart failure"	"428.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Heart failure, unspecified"	"428.9"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Myocarditis, unspecified"	"429.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cardiomegaly"	"429.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Heart disease, unspecified"	"429.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Subarachnoid hemorrhage"	"430"	5	1373503	0.364 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cerebral embolism"	"434.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Dissection of aorta"	"441.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Aortic aneurysm of unspecified site, ruptured"	"441.5"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Of unspecified artery"	"444.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified site"	"465.9"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Viral pneumonia, unspecified"	"480.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pneumonia due to streptococcus"	"482.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pneumonia due to other specified organism"	"483"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Bronchopneumonia, organism unspecified"	"485"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Obstructive chronic bronchitis"	"491.2"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Asthma, unspecified"	"493.9"	17	1373503	1.238 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Bronchiectasis"	"494"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Abscess of lung"	"513.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pulmonary congestion and hypostasis"	"514"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Idiopathic fibrosing alveolitis"	"516.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other diseases of lung"	"518.8"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Esophagitis"	"530.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified intestinal obstruction"	"560.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cirrhosis of liver without mention of alcohol"	"571.5"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Hepatic coma"	"572.2"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Chronic renal failure"	"585"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Infection of kidney, unspecified"	"590.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Urinary tract infection, site not specified"	"599.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Antepartum hemorrhage, abruptio placentae, and placenta previa"	"641"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other cardiovascular diseases"	"648.6"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other obstetrical trauma"	"665"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other complications of labor and delivery, not elsewhere classified"	"669"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Venous complications in pregnancy and the puerperium"	"671"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Obstetrical pulmonary embolism"	"673"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Systemic lupus erythematosus"	"710.0"	8	1373503	0.582 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Systemic sclerosis"	"710.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other and unspecified disorders of bone and cartilage"	"733.9"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"With hydrocephalus"	"741.0"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Congenital hydrocephalus"	"742.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Common truncus"	"745.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Transposition of great vessels"	"745.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Endocardial cushion defects"	"745.6"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified anomaly of heart"	"746.9"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other specified anomalies of circulatory system"	"747.8"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Cystic kidney disease"	"753.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Multiple congenital anomalies, so described"	"759.7"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Subdural and cerebral hemorrhage"	"767.0"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Convulsions"	"780.3"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Other unknown and unspecified cause"	"799.9"	21	1373503	1.529
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pedestrian"	"E805.2"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger in motor vehicle other than m"	"E811.1"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Driver of motor vehicle other than motorcycle"	"E812.0"	12	1373503	0.874 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	24	1373503	1.747
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger on motorcycle"	"E812.3"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pedestrian"	"E812.7"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified person"	"E812.9"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pedal cyclist"	"E813.6"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Pedestrian"	"E814.7"	21	1373503	1.529
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Driver of motor vehicle other than motorcycle"	"E815.0"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger in motor vehicle other than motorcycle"	"E815.1"	8	1373503	0.582 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified person"	"E815.9"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Driver of motor vehicle other than motor"	"E816.0"	3	1373503	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger in motor vehicle other than mo"	"E816.1"	10	1373503	0.728 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified person"	"E816.9"	2	1373503	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Passenger on motorcycle"	"E818.3"	1	1373503	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1987"	"1987"	"Unspecified person"	"E818.9"	3	1373503	0.218 (Unreliable)
