"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pneumonia due to staphylococcus"	"482.4"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Bronchopneumonia, organism unspecified"	"485"	3	1342227	0.224 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pneumonia, organism unspecified"	"486"	7	1342227	0.522 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"With other manifestations"	"487.8"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Bronchitis, not specified as acute or chronic"	"490"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Extrinsic asthma"	"493.0"	4	1342227	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Asthma, unspecified"	"493.9"	19	1342227	1.416 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Due to inhalation of food or vomitus"	"507.0"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Esophagitis"	"530.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other specified disorders of esophagus"	"530.8"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"With generalized peritonitis"	"540.0"	3	1342227	0.224 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Without mention of peritonitis"	"540.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Appendicitis, unqualified"	"541"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified site"	"555.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Acute vascular insufficiency of intestine"	"557.0"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified intestinal obstruction"	"560.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other suppurative peritonitis"	"567.2"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Hemorrhage of rectum and anus"	"569.3"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Cirrhosis of liver without mention of alcohol"	"571.5"	3	1342227	0.224 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other sequelae of chronic liver disease"	"572.8"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified disorder of liver"	"573.9"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Acute pancreatitis"	"577.0"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Chronic renal failure"	"585"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Acute pyelonephritis"	"590.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified disorder of kidney and ureter"	"593.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Face"	"682.0"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Leg, except foot"	"682.6"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Systemic lupus erythematosus"	"710.0"	3	1342227	0.224 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Systemic sclerosis"	"710.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Polymyositis"	"710.4"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Kyphoscoliosis and scoliosis"	"737.3"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other specified anomalies of brain"	"742.4"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Transposition of great vessels"	"745.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Tetralogy of fallot"	"745.2"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Ventricular septal defect"	"745.4"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Tricuspid atresia and stenosis, congenital"	"746.1"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Congenital stenosis of aortic valve"	"746.3"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other specified anomalies of heart"	"746.8"	4	1342227	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified anomaly of heart"	"746.9"	7	1342227	0.522 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other anomalies of aorta"	"747.2"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other specified anomalies of circulatory system"	"747.8"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified anomaly of urinary system"	"753.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other specified anomalies"	"759.8"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Convulsions"	"780.3"	4	1342227	0.298 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Shock without mention of trauma"	"785.5"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Respiratory arrest"	"799.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Other unknown and unspecified cause"	"799.9"	38	1342227	2.831
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pedestrian"	"E805.2"	6	1342227	0.447 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pedal cyclist"	"E805.3"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Driver of motor vehicle other than motorcycle"	"E810.0"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Passenger in motor vehicle other than motorcycle"	"E810.1"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Driver of motor vehicle other than motorcycle"	"E812.0"	42	1342227	3.129
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Passenger in motor vehicle other than motorcycle"	"E812.1"	49	1342227	3.651
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Motorcyclist"	"E812.2"	10	1342227	0.745 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Passenger on motorcycle"	"E812.3"	3	1342227	0.224 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pedal cyclist"	"E812.6"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified person"	"E812.9"	13	1342227	0.969 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pedal cyclist"	"E813.6"	14	1342227	1.043 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified person"	"E813.9"	1	1342227	0.075 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Pedestrian"	"E814.7"	42	1342227	3.129
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Driver of motor vehicle other than motorcycle"	"E815.0"	37	1342227	2.757
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Passenger in motor vehicle other than motorcycle"	"E815.1"	34	1342227	2.533
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Motorcyclist"	"E815.2"	2	1342227	0.149 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Unspecified person"	"E815.9"	9	1342227	0.671 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Driver of motor vehicle other than motor"	"E816.0"	21	1342227	1.565
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1991"	"1991"	"Passenger in motor vehicle other than mo"	"E816.1"	34	1342227	2.533
